Date,price,rsi_signal,ma_signal,macd_signal,overall_signal,recommendation
2024-06-10 00:00:00+05:30,1461.446044921875,0,1,1,0.6666666666666666,Buy
2024-06-11 00:00:00+05:30,1446.8206787109375,0,1,1,0.6666666666666666,Buy
2024-06-12 00:00:00+05:30,1453.425537109375,0,1,1,0.6666666666666666,Buy
2024-06-13 00:00:00+05:30,1455.3375244140625,0,1,1,0.6666666666666666,Buy
2024-06-14 00:00:00+05:30,1467.554443359375,0,1,1,0.6666666666666666,Buy
2024-06-18 00:00:00+05:30,1471.005859375,0,1,1,0.6666666666666666,Buy
2024-06-19 00:00:00+05:30,1448.7822265625,0,1,1,0.6666666666666666,Buy
2024-06-20 00:00:00+05:30,1463.7303466796875,0,1,1,0.6666666666666666,Buy
2024-06-21 00:00:00+05:30,1444.3623046875,0,1,1,0.6666666666666666,Buy
2024-06-24 00:00:00+05:30,1431.723388671875,0,-1,-1,-0.6666666666666666,Sell
2024-06-25 00:00:00+05:30,1444.312744140625,0,1,-1,0.0,Hold
2024-06-26 00:00:00+05:30,1503.7825927734375,-1,1,1,0.3333333333333333,Hold
2024-06-27 00:00:00+05:30,1520.1959228515625,-1,1,1,0.3333333333333333,Hold
2024-06-28 00:00:00+05:30,1554.81005859375,-1,1,1,0.3333333333333333,Hold
2024-07-01 00:00:00+05:30,1549.5955810546875,0,1,1,0.6666666666666666,Buy
2024-07-02 00:00:00+05:30,1554.586669921875,-1,1,1,0.3333333333333333,Hold
2024-07-03 00:00:00+05:30,1541.9228515625,0,1,1,0.6666666666666666,Buy
2024-07-04 00:00:00+05:30,1543.5120849609375,0,1,1,0.6666666666666666,Buy
2024-07-05 00:00:00+05:30,1577.8779296875,-1,1,1,0.3333333333333333,Hold
2024-07-08 00:00:00+05:30,1590.0699462890625,-1,1,1,0.3333333333333333,Hold
2024-07-09 00:00:00+05:30,1579.516845703125,-1,1,1,0.3333333333333333,Hold
2024-07-10 00:00:00+05:30,1573.5076904296875,-1,1,1,0.3333333333333333,Hold
2024-07-11 00:00:00+05:30,1569.9569091796875,-1,1,1,0.3333333333333333,Hold
2024-07-12 00:00:00+05:30,1585.923095703125,-1,1,1,0.3333333333333333,Hold
2024-07-15 00:00:00+05:30,1586.419677734375,-1,1,1,0.3333333333333333,Hold
2024-07-16 00:00:00+05:30,1565.586669921875,0,1,1,0.6666666666666666,Buy
2024-07-18 00:00:00+05:30,1575.941162109375,0,1,-1,0.0,Hold
2024-07-19 00:00:00+05:30,1544.62939453125,0,1,-1,0.0,Hold
